"id","sortNumber","publicAccess","objectNumber","area","areaTC","category","categoryTC","archivalLevel","archivalLevelTC","title","titleTC","displayDate","displayDateTC","beginDate","endDate","dimension","dimensionTC","dimensionElement","dimensionUnit","dimensionWidth","dimensionHeight","dimensionDepth","medium","mediumTC","creditLine","creditLineTC","constituents","constituentsRole","constituentsRoleTC","images","colorPredominant","color-red","color-gray","color-blue","color-black","color-teal","color-brown","color-orange","color-white","color-green","color-yellow","color-pink","color-purple","ArtistGroupsAndMovementsTitle","ArtistGroupsAndMovementsTitleTC","ArtistGroupsAndMovementsDescription","ArtistGroupsAndMovementsDescriptionTC","ArtistGroupsAndMovementsTimeline","ArtistGroupsAndMovementsBeginDate","ArtistGroupsAndMovementsEndDate","ArtistGroupsAndMovementsDisplayDate","ArtistGroupsAndMovementsPublicAccess"
2740,"2012   657",true,"2012.657","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"The Four Beauties","四美圖","2004","2004",2004,2004,"sheet: 115 × 214 cm","紙本︰115 × 214 厘米","sheet","cm",214,115,,"digital chromogenic print","數碼彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[315]","[""Artist""]","[""藝術家""]","[""Photograph depicting three men on the left in imperial Chinese robes. Six women on the right—four standing, one seated, and one lying on the ground—are partially-clothed by shawls.""]","[{""color"":""#131113"",""value"":39.9},{""color"":""#1C1A18"",""value"":28.1},{""color"":""#363023"",""value"":12.1},{""color"":""#7C6E52"",""value"":6.3},{""color"":""#242924"",""value"":2.4},{""color"":""#747561"",""value"":2},{""color"":""#C2B69A"",""value"":1.7},{""color"":""#657268"",""value"":1.3},{""color"":""#292C20"",""value"":1.2}]",0,3.3,0,83.8,0,6.3,1.7,2.9,21.8,1.7,0,0,,,,,,,,,
2741,"2012   658",true,"2012.658","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"The Four Beauties","四美圖","2004","2004",2004,2004,"image (sight): 98.4 × 200 cm; sheet: 115 × 214 cm","圖像 （目測）︰98.4 × 200 厘米; 紙本︰115 × 214 厘米","image","cm",200,98.4,,"digital print","數碼印刷","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[315]","[""Artist""]","[""藝術家""]","[""Photograph depicting men wearing Chinese imperial and commoner's robes and nude women with robes over their shoulders. On the left, an elderly man with a sword kneels near a woman on a throne.""]","[{""color"":""#121012"",""value"":40.2},{""color"":""#181615"",""value"":22.6},{""color"":""#372F20"",""value"":9.5},{""color"":""#1E2220"",""value"":6.3},{""color"":""#766A4E"",""value"":6.1},{""color"":""#162022"",""value"":3.7},{""color"":""#7B7C67"",""value"":2.5},{""color"":""#211812"",""value"":2.2},{""color"":""#BBAA83"",""value"":1.2},{""color"":""#CEC3A8"",""value"":1}]",0,0,0,84.6,0,8.5,2.3,2.9,14.3,1.3,0,0,,,,,,,,,
2742,"2012   659",true,"2012.659","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"The Four Beauties","四美圖","2004","2004",2004,2004,"image (sight): 99.5 × 200 cm; sheet: 115 × 214 cm","圖像 （目測）︰99.5 × 200 厘米; 紙本︰115 × 214 厘米","image","cm",200,99.5,,"digital print","數碼印刷","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[315]","[""Artist""]","[""藝術家""]","[""Photograph depicting a man in imperial Chinese robes on the left, holding a sheathed sword and surrounded by nude women. In the centre, a man in armour behind an elderly person holds a large sword.""]","[{""color"":""#121012"",""value"":33.4},{""color"":""#1A1917"",""value"":30.6},{""color"":""#1C1F1F"",""value"":8.7},{""color"":""#7D7052"",""value"":5.6},{""color"":""#393225"",""value"":5.6},{""color"":""#808172"",""value"":4},{""color"":""#C1C1B1"",""value"":2.8},{""color"":""#BDB39C"",""value"":2.4},{""color"":""#79807B"",""value"":1.9},{""color"":""#928974"",""value"":1.8}]",0,8.7,0,78.3,0,7.4,2.4,0,18.3,4.3,0,0,,,,,,,,,
2743,"2012   660",true,"2012.660","[""Visual Art""]","[""視覺藝術""]","[""Photography""]","[""攝影""]",,,"The Four Beauties","四美圖","2004","2004",2004,2004,"sheet: 115 × 214 cm","紙本︰115 × 214 厘米","sheet","cm",214,115,,"digital chromogenic print","數碼彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[315]","[""Artist""]","[""藝術家""]","[""Photograph depicting men in imperial Chinese robes and nude women with robes over their shoulders. In the centre, a man holds a woman's shoulders from behind. On the right, a man strangles a woman.""]","[{""color"":""#201E1C"",""value"":27.7},{""color"":""#181B1C"",""value"":22.5},{""color"":""#141315"",""value"":22.4},{""color"":""#7D6F54"",""value"":9.3},{""color"":""#393227"",""value"":7.8},{""color"":""#7E7E6C"",""value"":3},{""color"":""#BEB399"",""value"":2.4}]",0,3,0,80.3,1.2,9.3,2.4,4.3,14.8,2.2,0,0,,,,,,,,,
2744,"2012  1292",true,"2012.1292","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Gray. Red and Blue. Blue","灰紅藍","2003","2003",2003,2003,"overall: 45 × 40 cm","整體︰45 × 40 厘米","overall","cm",40,45,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[547]","[""Artist""]","[""藝術家""]","[""Oil painting on canvas depicting three portraits of Mao Zedong with a glazed porcelain-like appearance. On the viewer's left, Mao is rendered in grey tones. In the middle, he appears in beige tones against a purplish background. The portrait on the right is rendered in blue tones.""]","[{""color"":""#686D76"",""value"":29.4},{""color"":""#013F86"",""value"":20.3},{""color"":""#015196"",""value"":13},{""color"":""#3F1A27"",""value"":6.8},{""color"":""#B8683C"",""value"":6},{""color"":""#1F2442"",""value"":5},{""color"":""#858A8F"",""value"":2.8},{""color"":""#500F29"",""value"":2.4},{""color"":""#9B421B"",""value"":2.3},{""color"":""#6D292A"",""value"":2.3},{""color"":""#0A2450"",""value"":1.9},{""color"":""#2F1A28"",""value"":1.9},{""color"":""#B35925"",""value"":1.2}]",7,32.2,40.2,8.4,0,7.2,8.2,9.4,0,0,6.8,1.9,,,,,,,,,
2745,"2012  1293",true,"2012.1293","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Untitled","無題","2003","2003",2003,2003,"overall: 220.5 × 180.5 × 3 cm","整體︰220.5 × 180.5 × 3 厘米","overall","cm",180.5,220.5,3,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[547]","[""Artist""]","[""藝術家""]","[""Oil painting on canvas depicting two sculpture-like figures rendered in grey and blue tones. They stand with hands behind their backs, facing each other against a blue background. The back of the figure on the viewer's left is turned. The figure on the right resembles Mao Zedong.""]","[{""color"":""#6EA0C7"",""value"":43.1},{""color"":""#B9CAD5"",""value"":37.8},{""color"":""#2F5D84"",""value"":9},{""color"":""#6891BE"",""value"":5.2}]",0,37.8,9,0,48.3,0,0,23.6,0,0,0,0,,,,,,,,,
2746,"2012   524",true,"2012.524","[""Moving Image"",""Visual Art""]","[""流動影像"",""視覺藝術""]","[""Video""]","[""錄像""]",,,"Looking, looking, looking for...","找呀找","2001","2001",2001,2001,"duration: 2 min. 56 sec.","影片長度︰2 分 56 秒","duration",,,,,"single-channel digital video (colour, sound)","單頻道數碼錄像（彩色、有聲）","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[246]","[""Artist""]","[""藝術家""]","[""Video still of a spider crawling across the face of a naked woman."",""Video still showing a close-up view of a greyish-brown spider. Nestled in a person's navel, the spider has two legs extending upwards with the others bent.""]","[{""color"":""#8D8273"",""value"":42.5},{""color"":""#6E604D"",""value"":15.6},{""color"":""#372822"",""value"":14},{""color"":""#B7AFA3"",""value"":12.3},{""color"":""#665345"",""value"":3.9},{""color"":""#3A3430"",""value"":3.8},{""color"":""#3D3427"",""value"":2.9}]",73.8,54.8,0,20.8,0,19.5,0,1.9,0,0,0,0,,,,,,,,,
2747,"2012   564",true,"2012.564","[""Moving Image"",""Visual Art""]","[""流動影像"",""視覺藝術""]","[""Video""]","[""錄像""]",,,"Face 4","臉 4","1998","1998",1998,1998,"duration: 62 min.","影片長度︰62 分","duration",,,,,"single-channel digital video (colour, sound)","單頻道數碼錄像（彩色、有聲）","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[277]","[""Artist""]","[""藝術家""]","[""Video still of a street scene taken from an elevated point superimposed with a blurry face stretching from the top to the bottom. The red lights of vehicles on the curved street in the lower half stand out against the grey residential towers on the sides and in the background.""]","[{""color"":""#8E5F63"",""value"":15},{""color"":""#CF827C"",""value"":13.8},{""color"":""#5F6070"",""value"":12.7},{""color"":""#455164"",""value"":11.6},{""color"":""#C4ADA8"",""value"":7.3},{""color"":""#F1AE99"",""value"":6.3},{""color"":""#333C4B"",""value"":5.2},{""color"":""#6F5D6A"",""value"":4.6},{""color"":""#465A6A"",""value"":4.4},{""color"":""#876E74"",""value"":4.3},{""color"":""#41424D"",""value"":4.1},{""color"":""#2C3A45"",""value"":2},{""color"":""#A4A7B1"",""value"":1.9},{""color"":""#B1BABD"",""value"":1.4},{""color"":""#7E8C95"",""value"":1.3}]",28.8,33.5,11.6,11.4,0,0,6.3,0,0,0,0,4.4,,,,,,,,,
2748,"2012   565",true,"2012.565","[""Moving Image"",""Visual Art""]","[""流動影像"",""視覺藝術""]","[""Video""]","[""錄像""]",,,"Face 7","臉 7","2000","2000",2000,2000,"duration: 62 min.","影片長度︰62 分","duration",,,,,"single-channel digital video (colour, sound)","單頻道數碼錄像（彩色、有聲）","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[277]","[""Artist""]","[""藝術家""]","[""Video still of orange flames superimposed with a child's face stretching from the top to the bottom. The face appears blurred, and the hair merges with the black background.""]","[{""color"":""#734C53"",""value"":16.5},{""color"":""#121110"",""value"":15.1},{""color"":""#0D100E"",""value"":12.4},{""color"":""#171519"",""value"":9.9},{""color"":""#3D282D"",""value"":9.5},{""color"":""#090D09"",""value"":8.1},{""color"":""#0B0D07"",""value"":5.3},{""color"":""#090E0C"",""value"":3.5},{""color"":""#101016"",""value"":3.1},{""color"":""#32212C"",""value"":3.1},{""color"":""#0A0D0F"",""value"":2.5},{""color"":""#0E0D09"",""value"":2.4},{""color"":""#D08894"",""value"":2.2},{""color"":""#7A5F62"",""value"":1.5}]",16.5,1.5,0,74.9,0,0,0,4.2,0,0,2.2,15.1,,,,,,,,,
2749,"2012   566",true,"2012.566","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Untitled (Portrait)","無題 (肖像)","2003","2003",2003,2003,"overall: 150 × 190 × 3.3 cm","整體︰150 × 190 × 3.3 厘米","overall","cm",190,150,3.3,"airbrush on canvas","噴繪布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[277]","[""Artist""]","[""藝術家""]","[""Airbrush painting on canvas depicting a man's portrait rendered in grey tones. The lines across the painting give the impression that the man's head is quickly moving from left to right.""]","[{""color"":""#72737A"",""value"":60.8},{""color"":""#45454A"",""value"":38.8}]",0,60.8,0,38.8,0,0,0,12.7,0,0,0,0,,,,,,,,,
2750,"2012   323",true,"2012.323","[""Visual Art""]","[""視覺藝術""]","[""Print""]","[""版畫""]",,,"SARS","非典","2003","2003",2003,2003,"overall (approx.): 404.1 × 850.2 cm","整體 （約）︰404.1 × 850.2 厘米","overall","cm",850.2,404.1,,"woodcut print","木刻版畫","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[172]","[""Artist""]","[""藝術家""]","[""Woodcut print on seven paper panels depicting a continuous sea of bald heads staring skyward with open mouths. Rendered in oranges, reds and yellows.""]","[{""color"":""#DA9C16"",""value"":26.2},{""color"":""#D22B25"",""value"":15},{""color"":""#D35C20"",""value"":8.1},{""color"":""#D7BB0A"",""value"":7.6},{""color"":""#FDF9F7"",""value"":7.4},{""color"":""#D8AB55"",""value"":7},{""color"":""#DA8656"",""value"":5.5},{""color"":""#D05A5A"",""value"":3.6},{""color"":""#8A1724"",""value"":3.2},{""color"":""#8A3A43"",""value"":2.2},{""color"":""#FDFDEE"",""value"":1.4},{""color"":""#89360F"",""value"":1.3},{""color"":""#320A05"",""value"":1.2},{""color"":""#FDF8FC"",""value"":1.1},{""color"":""#D1C258"",""value"":0.9},{""color"":""#8E5639"",""value"":0.9},{""color"":""#F9FEFE"",""value"":0.8},{""color"":""#8D6412"",""value"":0.8},{""color"":""#92743B"",""value"":0.8},{""color"":""#361C1D"",""value"":0.7}]",33.9,0,0,4.3,0,3.8,46.3,10.7,0,0.9,0,0.8,,,,,,,,,
2751,"2012  1294",true,"2012.1294","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"The Tian'anmen Square","廣場","2003","2003",2003,2003,"overall: 219.7 × 384.5 cm","整體︰219.7 × 384.5 厘米","overall","cm",384.5,219.7,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[547]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#5C8A86"",""value"":16.3},{""color"":""#0790C4"",""value"":12.5},{""color"":""#15BACB"",""value"":8.6},{""color"":""#68958A"",""value"":5.8},{""color"":""#A6C7BD"",""value"":5.3},{""color"":""#799796"",""value"":4.5},{""color"":""#010101"",""value"":4.5},{""color"":""#7A988C"",""value"":4.3},{""color"":""#487275"",""value"":3.7},{""color"":""#2F0201"",""value"":3},{""color"":""#006B97"",""value"":2.9},{""color"":""#03262E"",""value"":2.7},{""color"":""#95B7B4"",""value"":2.2},{""color"":""#800103"",""value"":1.8},{""color"":""#49D9E4"",""value"":1.7},{""color"":""#66CDC6"",""value"":1.7},{""color"":""#1E4249"",""value"":1.6},{""color"":""#20C4BC"",""value"":1.4},{""color"":""#496974"",""value"":1.3},{""color"":""#038694"",""value"":1.1},{""color"":""#004199"",""value"":1},{""color"":""#81B1A6"",""value"":1},{""color"":""#010412"",""value"":0.9},{""color"":""#03332C"",""value"":0.8},{""color"":""#352304"",""value"":0.8},{""color"":""#C9140F"",""value"":0.7},{""color"":""#214845"",""value"":0.7},{""color"":""#8A7B78"",""value"":0.6},{""color"":""#0B827B"",""value"":0.6},{""color"":""#797887"",""value"":0.5}]",5.4,5.7,1,5.4,76.2,0.8,0,0,0,0,0,0,,,,,,,,,
2753,"2012  1256",true,"2012.1256","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Portrait (No. 13)","肖像 第13號","1998–1999","1998–1999",1998,1999,"overall: 231 × 180 × 3 cm","整體︰231 × 180 × 3 厘米","overall","cm",180,231,3,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[532]","[""Artist""]","[""藝術家""]","[""Oil painting depicting a head, which looks at the viewer and fills a large part of the canvas against a red background. The forehead is rendered in beige and light grey tones. Large sections of the face are in dark pink tones. Pale pink areas blur the eyes and nose.""]","[{""color"":""#CDAFA8"",""value"":43.3},{""color"":""#743342"",""value"":33.9},{""color"":""#BC7586"",""value"":11.5},{""color"":""#7C143C"",""value"":6.5}]",40.4,21.7,0,2.5,0,3.8,43.3,0,0,0,11.5,0,,,,,,,,,
2754,"2012  1473",true,"2012.1473","[""Moving Image"",""Visual Art""]","[""流動影像"",""視覺藝術""]","[""Video""]","[""錄像""]",,,"The Gooey Gentleman","蜜糖先生","2002","2002",2002,2002,"duration: 4 min. 42 sec.","影片長度︰4 分 42 秒","duration",,,,,"single-channel VHS tape transferred to digital video (colour, sound)","單頻道VHS錄影帶轉數碼錄像（彩色、有聲）","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[609]","[""Artist""]","[""藝術家""]","[""Video still of drawings on a man's torso framed from his shoulders to below his navel. On his chest, a doodle of a bikini-clad woman dances on a pole, watched by figures on his abdomen. The man's right hand appears to hold the stem of a flower drawn on him.""]","[{""color"":""#8B683A"",""value"":48.5},{""color"":""#B4A16E"",""value"":14.5},{""color"":""#7C5534"",""value"":9.2},{""color"":""#9A956B"",""value"":4.6},{""color"":""#919374"",""value"":3.6},{""color"":""#463821"",""value"":3.2},{""color"":""#B1A977"",""value"":2.8},{""color"":""#3B2507"",""value"":2.1},{""color"":""#48301F"",""value"":2},{""color"":""#271203"",""value"":1.8},{""color"":""#979A70"",""value"":1.6},{""color"":""#0A0A08"",""value"":1.5}]",0,0,0,1.5,0,66.7,21.9,0,0,5.1,0,0,,,,,,,,,
2755,"2012   291",true,"2012.291","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"2003.5.10.–2003.5.28.","2003.5.10.–2003.5.28.","2003","2003",2003,2003,"overall: 25 × 25.1 cm","整體︰25 × 25.1 厘米","overall","cm",25.1,25,,"acrylic on canvas","塑膠彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[168]","[""Artist""]","[""藝術家""]","[""Acrylic painting on square canvas covered in extremely small and detailed squiggly red lines against a blue background.""]","[{""color"":""#744443"",""value"":38.8},{""color"":""#747388"",""value"":27.2},{""color"":""#746370"",""value"":10.4},{""color"":""#71829E"",""value"":9.3},{""color"":""#725A62"",""value"":7.4},{""color"":""#6F3528"",""value"":2.4}]",41.2,17.8,0,0,9.3,27.3,0,0,60.9,0,0,27.2,,,,,,,,,
2756,"2012  1074",true,"2012.1074","[""Visual Art""]","[""視覺藝術""]","[""Painting""]","[""繪畫""]",,,"Hot Scene","熱風景","2003","2003",2003,2003,"overall (approx.): 146.6 × 229.9 cm","整體 （約）︰146.6 × 229.9 厘米","overall","cm",229.9,146.6,,"oil on electric blanket","油彩、電熱毯","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[464]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#C8C0B7"",""value"":26.3},{""color"":""#BEBFB5"",""value"":20.3},{""color"":""#B4BDB5"",""value"":16.5},{""color"":""#ABBBBE"",""value"":8.3},{""color"":""#88968B"",""value"":5.1},{""color"":""#829496"",""value"":4},{""color"":""#C49C85"",""value"":3.9},{""color"":""#D3D0D2"",""value"":3},{""color"":""#978C81"",""value"":2.4},{""color"":""#939689"",""value"":2.2},{""color"":""#D2D2D5"",""value"":2.1},{""color"":""#94715F"",""value"":1.1}]",3.5,85.1,0,0,1.8,1.1,3.9,5.1,0,0,0,0,,,,,,,,,
2757,"2012    33",true,"2012.33","[""Visual Art""]","[""視覺藝術""]","[""Sculpture""]","[""雕塑""]",,,"Fist","拳頭","1981","1981",1981,1981,"overall: 56.5 × 26 × 15 cm","整體︰56.5 × 26 × 15 厘米","overall","cm",26,56.5,15,"wood","木","M+ Sigg Collection, Hong Kong","M+ 希克藏品，香港","[450]","[""Artist""]","[""藝術家""]","[""Wooden sculpture resembling a black and bronze snakeskin arm with a small but voluptuous female form in its fist.""]","[{""color"":""#E1E1DF"",""value"":39.3},{""color"":""#E0DFDE"",""value"":27.6},{""color"":""#363230"",""value"":12.7},{""color"":""#2C292C"",""value"":5.5},{""color"":""#725E47"",""value"":3.8},{""color"":""#827E7A"",""value"":3.7},{""color"":""#473C30"",""value"":1.9},{""color"":""#E6E7E6"",""value"":1.7}]",2.2,3.7,0,20,0,3.8,0,68.6,0,0,0,0,"Stars Group","星星畫會",,,"Artist Groups","1979","1980","1979-1980",true
2758,"2012    34",true,"2012.34","[""Visual Art""]","[""視覺藝術""]","[""Sculpture""]","[""雕塑""]",,,"Chain","鏈","1979","1979",1979,1979,"overall: 53 × 37 × 13.2 cm","整體︰53 × 37 × 13.2 厘米","overall","cm",37,53,13.2,"wood","木","M+ Sigg Collection, Hong Kong","M+ 希克藏品，香港","[450]","[""Artist""]","[""藝術家""]","[""Wooden sculpture. A carved hand grips a neck above its chain necklace on a knob of wood resembling the ornamental head on an oversized walking stick.""]","[{""color"":""#CECBC7"",""value"":50.4},{""color"":""#D9D8D3"",""value"":10.1},{""color"":""#807A75"",""value"":9},{""color"":""#865D2F"",""value"":6.6},{""color"":""#3D2819"",""value"":5.7},{""color"":""#775436"",""value"":5.2},{""color"":""#6E4416"",""value"":3.1},{""color"":""#BC9869"",""value"":2.4},{""color"":""#41260A"",""value"":2},{""color"":""#3D3733"",""value"":1.8}]",10.4,9,0,1.8,0,22.6,2.4,60.5,0,68.2,0,0,"Stars Group","星星畫會",,,"Artist Groups","1979","1980","1979-1980",true
