"id","sortNumber","publicAccess","objectNumber","area","areaTC","category","categoryTC","archivalLevel","archivalLevelTC","title","titleTC","displayDate","displayDateTC","beginDate","endDate","dimension","dimensionTC","dimensionElement","dimensionUnit","dimensionWidth","dimensionHeight","dimensionDepth","medium","mediumTC","creditLine","creditLineTC","constituents","constituentsRole","constituentsRoleTC","images","colorPredominant","color-gray","color-white","color-black","color-orange","color-brown","color-blue","color-green","color-yellow","color-teal","color-red","color-pink","color-purple"
3496,"2012   310",true,"2012.310","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—Tell a Story to a Lamb","高原生活指南：給小羊講一個故事","2007","2007",2007,2007,"overall: 217.2 × 181 cm","整體: 217.2 × 181 厘米","overall","cm",181,217.2,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#C2BEB7"",""value"":79.7},{""color"":""#BBBAB4"",""value"":9.3},{""color"":""#938D87"",""value"":3.8},{""color"":""#789CB2"",""value"":1},{""color"":""#9D9D96"",""value"":1},{""color"":""#95ACB7"",""value"":0.8}]",94.6,95.8,0,0,0,0,0,0,1,0,0,0
3497,"2012   311",true,"2012.311","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—The Story of an Art Lover No. 4","高原生活指南：一個美術愛好者的故事第4號","2007","2008",2007,2007,"overall: 50 × 60 × 4 cm","整體: 50 × 60 × 4 厘米","overall","cm",60,50,4,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#383231"",""value"":23.1},{""color"":""#7D4E51"",""value"":14.8},{""color"":""#82726E"",""value"":12.3},{""color"":""#8D6657"",""value"":8.9},{""color"":""#B7A49C"",""value"":7.5},{""color"":""#3D393E"",""value"":6.1},{""color"":""#767A87"",""value"":6},{""color"":""#402C2A"",""value"":3.6},{""color"":""#606C71"",""value"":3.5},{""color"":""#414647"",""value"":2.4},{""color"":""#B18877"",""value"":1.8},{""color"":""#75756B"",""value"":1.2},{""color"":""#9BA0B4"",""value"":1.1},{""color"":""#7A6D76"",""value"":1.1},{""color"":""#7E6C53"",""value"":1},{""color"":""#B17C78"",""value"":0.9}]",32.7,0,35.2,1.8,1,0,0,0,0,24.6,0,0
3498,"2012   312",true,"2012.312","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—How to Distinguish Poisonous Mushrooms No. 2","高原生活指南：如何鑒別蘑菇第2號","2008","2008",2008,2008,"frame: 42.6 × 42.6 cm
image (sight): 30 × 30 cm","連框: 42.6 × 42.6 厘米  圖像 （目測量度）: 30 × 30 厘米","frame","cm",42.6,42.6,,"watercolour on paper","水彩紙本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#BAB39D"",""value"":40.3},{""color"":""#BAA880"",""value"":35.5},{""color"":""#B8B6AD"",""value"":8.7},{""color"":""#9D8862"",""value"":8.2},{""color"":""#8C5C40"",""value"":2.6}]",8.7,63.9,0,75.8,10.8,0,0.9,1.8,0,0,0,0
3499,"2012   313",true,"2012.313","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—How to Spend the Night on the Plateau No. 1","高原生活指南：如何在高原度過夜晚第1號","2008","2008",2008,2008,"frame: 48.6 × 35.5 × 3 cm
image (sight): 24.4 × 26.5 cm","連框: 48.6 × 35.5 × 3 厘米  圖像 （目測量度）: 24.4 × 26.5 厘米","frame","cm",35.5,48.6,3,"ink on paper","水墨紙本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#CEC8BA"",""value"":79.8},{""color"":""#433E3C"",""value"":11.6},{""color"":""#7B756E"",""value"":3.1},{""color"":""#D1D0CB"",""value"":2.8}]",82.9,2.8,11.6,0,11.4,0,0,0,0,0,0,0
3500,"2012   314",true,"2012.314","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—Add White to Green. Feeling Fresh and Clean","高原生活指南：給綠里加白，感覺清爽潔淨","2008","2008",2008,2008,"overall: 30.3 × 61 × 4 cm","整體: 30.3 × 61 × 4 厘米","overall","cm",61,30.3,4,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#6EADCF"",""value"":87.5},{""color"":""#D7DCDE"",""value"":5.3},{""color"":""#298EB2"",""value"":3}]",6.9,5.3,0,0,0,0,0,0,90.5,0,0,0
3501,"2012   315",true,"2012.315","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—Biography of Changyao","高原生活指南：一個詩人——耀昌","2008","2008",2008,2008,"overall: 139.9 × 179.9 cm","整體: 139.9 × 179.9 厘米","overall","cm",179.9,139.9,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#BC4A27"",""value"":57.7},{""color"":""#191716"",""value"":17.7},{""color"":""#1B1A1B"",""value"":7.7},{""color"":""#C35D35"",""value"":5.6},{""color"":""#854E36"",""value"":4.7},{""color"":""#807A78"",""value"":2}]",2,0,25.4,0,4.7,0,0,0,0,63.3,0,0
3502,"2012   316",true,"2012.316","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—How to Spend the Night on the Plateau No. 2","高原生活指南：如何在高原度過夜晚第2號","2008","2008",2008,2008,"frame: 48.3 × 35.4 × 3 cm
image (sight): 15.7 × 27.7 cm","連框: 48.3 × 35.4 × 3 厘米  圖像 （目測量度）: 15.7 × 27.7 厘米","frame","cm",35.4,48.3,3,"ink on paper","水墨紙本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#423C36"",""value"":48.2},{""color"":""#CCC6B7"",""value"":34.5},{""color"":""#867F73"",""value"":7.5},{""color"":""#3B322B"",""value"":2.9},{""color"":""#3B342C"",""value"":2.2}]",41.9,38.4,53.3,0,48.8,0,0,0,0,0,0,0
3503,"2012   317",true,"2012.317","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—The Story of an Art Lover No. 1","高原生活指南：一個美術愛好者的故事第1號","2008","2008",2008,2008,"overall: 80 × 150.2 × 3.5 cm","整體: 80 × 150.2 × 3.5 厘米","overall","cm",150.2,80,3.5,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#CBA004"",""value"":42.8},{""color"":""#9EB7BB"",""value"":9.2},{""color"":""#5387A1"",""value"":7.3},{""color"":""#C2A709"",""value"":5.5},{""color"":""#B6C3BA"",""value"":5.5},{""color"":""#C7CAB7"",""value"":4.9},{""color"":""#90810D"",""value"":4.2},{""color"":""#997706"",""value"":3.7},{""color"":""#382C1B"",""value"":3.1},{""color"":""#CFB668"",""value"":2.4},{""color"":""#6D6728"",""value"":2.3},{""color"":""#6B9AB0"",""value"":2.1},{""color"":""#392B1F"",""value"":1.8},{""color"":""#6A6F29"",""value"":1}]",19.5,0,1.8,50.8,14.3,0,0,6.4,9.4,0,0,0
3504,"2012   318",true,"2012.318","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—Add Yellow to Green. Feeling Lively and Friendly","高原生活指南：給綠里加黃，感覺活潑友善","2008","2008",2008,2008,"overall: 30.4 × 60.7 × 4.1 cm","整體: 30.4 × 60.7 × 4.1 厘米","overall","cm",60.7,30.4,4.1,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#57B298"",""value"":34},{""color"":""#55B0A7"",""value"":22.9},{""color"":""#47929A"",""value"":13.9},{""color"":""#448AB3"",""value"":8.7},{""color"":""#DEE1E2"",""value"":6.9},{""color"":""#438EA5"",""value"":4.3},{""color"":""#4D9695"",""value"":3.2},{""color"":""#52ABB2"",""value"":3.2}]",0,6.9,0,0,0,0,0,0,90.2,0,0,0
3505,"2012   319",true,"2012.319","Visual Art","視覺藝術","Painting","繪畫",,,"How to Relax on the Plateau—The Story of an Art Lover No. 5","高原生活指南：一個美術愛好者的故事第5號","2008","2008",2008,2008,"overall: 59.9 × 50.3 cm","整體: 59.9 × 50.3 厘米","overall","cm",50.3,59.9,,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[171]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#86804F"",""value"":19.1},{""color"":""#7C6D45"",""value"":17.8},{""color"":""#A0B0B6"",""value"":10.8},{""color"":""#B6BFB9"",""value"":6.5},{""color"":""#446F7F"",""value"":5.8},{""color"":""#848856"",""value"":5.7},{""color"":""#818D5F"",""value"":3.9},{""color"":""#7D7873"",""value"":3.4},{""color"":""#88979F"",""value"":3.3},{""color"":""#392C22"",""value"":3},{""color"":""#413A28"",""value"":2.5},{""color"":""#3D3C34"",""value"":2.3},{""color"":""#353B3A"",""value"":2.1},{""color"":""#BCBDB4"",""value"":1.9},{""color"":""#4D797F"",""value"":1.7},{""color"":""#878B77"",""value"":1.4},{""color"":""#775740"",""value"":1.3},{""color"":""#BFBBB4"",""value"":1.1},{""color"":""#B79963"",""value"":0.9},{""color"":""#2F3F48"",""value"":0.8}]",28.4,0,8.2,0.9,46.4,0,3.9,0,7.5,0,0,0
3507,"2012  1140",true,"2012.1140","Visual Art","視覺藝術","Painting","繪畫",,,"Untitled (No. 3)","無題","2004","2004",2004,2004,"overall: 219.5 × 384 × 3 cm","整體: 219.5 × 384 × 3 厘米","overall","cm",384,219.5,3,"oil on canvas","油彩布本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[497]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#626270"",""value"":29.5},{""color"":""#4A4850"",""value"":28.8},{""color"":""#69565A"",""value"":21.6},{""color"":""#60565D"",""value"":11.6},{""color"":""#785658"",""value"":5.6}]",62.8,0,28.8,0,0,0,0,0,0,5.6,0,0
3508,"2012   370",true,"2012.370","Visual Art","視覺藝術","Photography","攝影",,,"Mao Occupies Baoan South","毛占領寶安南","2003","2003",2003,2003,"overall: 99.8 × 99.8 × 1.4 cm","整體: 99.8 × 99.8 × 1.4 厘米","overall","cm",99.8,99.8,1.4,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[188]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#75474A"",""value"":36.4},{""color"":""#42262E"",""value"":19.6},{""color"":""#2E1E29"",""value"":12},{""color"":""#C08666"",""value"":8},{""color"":""#95614D"",""value"":7.5},{""color"":""#E5B774"",""value"":5.7},{""color"":""#271C2B"",""value"":2.8},{""color"":""#342A33"",""value"":2.8},{""color"":""#786063"",""value"":2}]",2,0,17.6,13.7,0,0,0,0,0,63.5,0,0
3509,"2012   371",true,"2012.371","Visual Art","視覺藝術","Photography","攝影",,,"Mao Occupies Baoan South","毛占領寶安南","2003","2003",2003,2003,"overall: 99.8 × 99.8 × 1.4 cm","整體: 99.8 × 99.8 × 1.4 厘米","overall","cm",99.8,99.8,1.4,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[188]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#79613A"",""value"":25.5},{""color"":""#352820"",""value"":17},{""color"":""#141316"",""value"":16.6},{""color"":""#443828"",""value"":12.2},{""color"":""#C29E54"",""value"":11.1},{""color"":""#1F1B1A"",""value"":10.5},{""color"":""#674930"",""value"":2.7}]",2.1,0,44.1,11.1,40.4,0,0,0,0,15.3,0,0
3510,"2012   372",true,"2012.372","Visual Art","視覺藝術","Photography","攝影",,,"Mao Occupies Baoan South","毛占領寶安南","2003","2003",2003,2003,"overall: 99.8 × 99.8 × 1.4 cm","整體: 99.8 × 99.8 × 1.4 厘米","overall","cm",99.8,99.8,1.4,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[188]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#7A5D2F"",""value"":20.3},{""color"":""#2F211A"",""value"":18.6},{""color"":""#3E3221"",""value"":17.5},{""color"":""#141315"",""value"":13.4},{""color"":""#1E1A19"",""value"":12.8},{""color"":""#C59316"",""value"":7.1},{""color"":""#8C6519"",""value"":3},{""color"":""#B88E3E"",""value"":2.8}]",0,0,44.9,9.9,40.8,0,0,0,0,53.4,0,0
3511,"2012   373",true,"2012.373","Visual Art","視覺藝術","Photography","攝影",,,"Mao Occupies Baoan South","毛占領寶安南","2003","2003",2003,2003,"overall: 99.8 × 99.8 × 1.4 cm","整體: 99.8 × 99.8 × 1.4 厘米","overall","cm",99.8,99.8,1.4,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[188]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#272321"",""value"":22.5},{""color"":""#171518"",""value"":20.4},{""color"":""#382924"",""value"":19.5},{""color"":""#856A3F"",""value"":11.6},{""color"":""#73513A"",""value"":8},{""color"":""#BC984A"",""value"":4.8},{""color"":""#483F30"",""value"":3.8},{""color"":""#111622"",""value"":3.2},{""color"":""#C49528"",""value"":1.1},{""color"":""#1E1F1F"",""value"":1}]",4.1,0,70.5,5.9,19.6,0,0,0,0,16.1,0,0
3519,"2012  1050",true,"2012.1050","Visual Art","視覺藝術","Photography","攝影",,,"Intercepting Underflow in Huixian City","截潛流，輝縣","photographed 1974, printed circa 2000","1974年拍攝，約2000年印刷",1974,2002,"sheet: 35.1 × 50.7 cm
image: 33.5 × 49.7 cm","紙本: 35.1 × 50.7 厘米  圖像: 33.5 × 49.7 厘米","sheet","cm",50.7,35.1,,"inkjet print","噴墨打印","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[459]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#363438"",""value"":37.7},{""color"":""#79777C"",""value"":37.6},{""color"":""#726E72"",""value"":10.5},{""color"":""#B3B2B6"",""value"":3.7},{""color"":""#3B3838"",""value"":2.6},{""color"":""#767474"",""value"":1.9},{""color"":""#1E2021"",""value"":1.6}]",53.7,82,41.9,0,0,0,0,0,0,0,0,0
3520,"2012  1051",true,"2012.1051","Visual Art","視覺藝術","Photography","攝影",,,"Red Flag Canal, Linzhou, Anyang City","紅旗渠，林縣","1972","1972",1972,1972,"sheet: 36 × 50 cm
image: 34.8 × 48.9 cm","紙本: 36 × 50 厘米  圖像: 34.8 × 48.9 厘米","sheet","cm",50,36,,"inkjet print","噴墨打印","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[459]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#838086"",""value"":41.8},{""color"":""#312F34"",""value"":29.1},{""color"":""#C0BFC3"",""value"":21},{""color"":""#767176"",""value"":5.3}]",68,11.3,29.1,0,0,0,0,0,0,0,0,0
3521,"2012   876",true,"2012.876","Visual Art","視覺藝術","Painting","繪畫",,,"Kalligraphie der Langsamkeit","慢筆","2009","2009",2009,2009,"overall: 286 × 75 × 4 cm
image: 176 × 50.5 cm","整體: 286 × 75 × 4 厘米  圖像: 176 × 50.5 厘米","overall","cm",75,286,4,"ink on silk","水墨絹本","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[395]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#CDD5CD"",""value"":44.8},{""color"":""#DEE1CC"",""value"":20.5},{""color"":""#CEB98D"",""value"":13.5},{""color"":""#D1C5AC"",""value"":4.5},{""color"":""#9A9A88"",""value"":4.2},{""color"":""#99A198"",""value"":4.1},{""color"":""#847252"",""value"":2.4},{""color"":""#999181"",""value"":1.5}]",9.8,65.3,0,18,2.4,0,0,0,0,0,0,0
3522,"2012   499",true,"2012.499","Visual Art","視覺藝術","Photography","攝影",,,"Rainbow series No. 2","彩虹系列(第2號)","2006","2006",2006,2006,"artist frame: 120.4 × 180.5 × 4.2 cm","原框: 120.4 × 180.5 × 4.2 厘米","artist frame","cm",180.5,120.4,4.2,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[238]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#182031"",""value"":40.1},{""color"":""#394976"",""value"":17.5},{""color"":""#081D3E"",""value"":9.2},{""color"":""#0A3073"",""value"":8.8},{""color"":""#10181E"",""value"":5.9},{""color"":""#7F7D91"",""value"":4.2},{""color"":""#28262E"",""value"":2.9},{""color"":""#ADB0C0"",""value"":1.9},{""color"":""#5B7DB9"",""value"":1.8},{""color"":""#877884"",""value"":1},{""color"":""#141718"",""value"":1},{""color"":""#847171"",""value"":0.9}]",7.9,0,9.8,0,0,77.3,0,0,0,0,0,0
3523,"2012   500",true,"2012.500","Visual Art","視覺藝術","Photography","攝影",,,"Rainbow Series No.3","彩虹系列 (第3號)","2006","2006",2006,2006,"artist frame: 120.4 × 180.2 × 4.6 cm","原框: 120.4 × 180.2 × 4.6 厘米","artist frame","cm",180.2,120.4,4.6,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[238]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#475C89"",""value"":31.4},{""color"":""#031B40"",""value"":16.3},{""color"":""#9A9EB1"",""value"":14},{""color"":""#171F35"",""value"":7.2},{""color"":""#B8ACA5"",""value"":5.7},{""color"":""#88879E"",""value"":5.1},{""color"":""#0D3268"",""value"":4},{""color"":""#1D1B20"",""value"":2.7},{""color"":""#291A24"",""value"":1.7},{""color"":""#382025"",""value"":1.5},{""color"":""#7D8CAD"",""value"":1.3},{""color"":""#958583"",""value"":1.2},{""color"":""#554678"",""value"":1.1},{""color"":""#917F8E"",""value"":0.8},{""color"":""#C5AD8C"",""value"":0.8},{""color"":""#B2A9B0"",""value"":0.8}]",22.5,0,4.4,0.8,0,60.3,0,0,0,1.5,0,6.2
3524,"2012   501",true,"2012.501","Visual Art","視覺藝術","Photography","攝影",,,"Rainbow Series No.4","彩虹系列 (第4號)","2006","2006",2006,2006,"artist frame: 120.4 × 180.4 × 4.7 cm","原框: 120.4 × 180.4 × 4.7 厘米","artist frame","cm",180.4,120.4,4.7,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[238]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#181C2A"",""value"":16.8},{""color"":""#41567E"",""value"":15.4},{""color"":""#03183D"",""value"":14.1},{""color"":""#09306C"",""value"":9.9},{""color"":""#1E1D22"",""value"":6.2},{""color"":""#3C1D21"",""value"":5.1},{""color"":""#8C503C"",""value"":4.9},{""color"":""#777A8B"",""value"":4.6},{""color"":""#713330"",""value"":4.5},{""color"":""#A9ADB7"",""value"":3.8},{""color"":""#084377"",""value"":1.8},{""color"":""#B17357"",""value"":1.4},{""color"":""#271922"",""value"":1.3},{""color"":""#938887"",""value"":0.9},{""color"":""#1A232B"",""value"":0.8},{""color"":""#3D5F79"",""value"":0.8},{""color"":""#720621"",""value"":0.7},{""color"":""#231A28"",""value"":0.7},{""color"":""#C0B3A7"",""value"":0.7},{""color"":""#B99B70"",""value"":0.6}]",10,0,25.8,0.6,1.4,42,0,0,0,15.2,0,0
3525,"2012   502",true,"2012.502","Visual Art","視覺藝術","Photography","攝影",,,"Rainbow Series No.5","2006","2006","2006",2006,2006,"artist frame: 120.3 × 180.3 × 4.7 cm","原框: 120.3 × 180.3 × 4.7 厘米","artist frame","cm",180.3,120.3,4.7,"chromogenic colour print","彩色照片","M+ Sigg Collection, Hong Kong. By donation","M+ 希克藏品（捐贈），香港","[238]","[""Artist""]","[""藝術家""]","[]","[{""color"":""#50648C"",""value"":22.5},{""color"":""#151B26"",""value"":19.5},{""color"":""#202424"",""value"":10.7},{""color"":""#161E23"",""value"":10.3},{""color"":""#97A4BA"",""value"":9.2},{""color"":""#222227"",""value"":4.8},{""color"":""#312E2B"",""value"":4.6},{""color"":""#7D90B0"",""value"":3.1},{""color"":""#727A8D"",""value"":2.3},{""color"":""#3C2A27"",""value"":2},{""color"":""#103369"",""value"":1.5},{""color"":""#B2BEC8"",""value"":1.1},{""color"":""#D4C6B4"",""value"":1},{""color"":""#736C63"",""value"":0.9},{""color"":""#42382A"",""value"":0.8},{""color"":""#2A1925"",""value"":0.8}]",5.4,0,53.5,0,0,24,0,0,12.3,0,0,0
